company_status_time_update,company_status_type,company_status_active,company_status_fk,company_status_primary_exchange
1733011200,ADRC,True,571,1
1733011200,CS,True,572,1
1733011200,CS,True,573,1
1733011200,CS,True,574,1
1733011200,ETF,True,575,1
1733011200,CS,True,576,1
1733011200,CS,True,577,1
1733011200,CS,True,578,1
1733011200,CS,True,579,1
1733011200,CS,True,580,1
1733011200,CS,True,581,1
1733011200,WARRANT,True,582,1
1733011200,ETF,True,583,1
1733011200,ETF,True,584,1
1733011200,ETF,True,585,1
1733011200,CS,True,586,1
1733011200,CS,True,587,1
1733011200,RIGHT,True,588,1
1733011200,WARRANT,True,589,1
1733011200,ADRC,True,590,1
1733011200,ADRC,True,591,1
1733011200,CS,True,592,1
1733011200,CS,True,593,1
1733011200,ADRC,True,594,1
1733011200,CS,True,595,1
1733011200,WARRANT,True,596,1
1733011200,CS,True,597,1
1733011200,UNIT,True,598,1
1733011200,WARRANT,True,599,1
1733011200,CS,True,600,1
1733011200,CS,True,601,1
1733011200,CS,True,602,1
1733011200,CS,True,603,1
1733011200,CS,True,604,1
1733011200,CS,True,605,1
1733011200,CS,True,606,1
1733011200,CS,True,607,1
1733011200,ETF,True,608,1
1733011200,ETF,True,609,1
1733011200,CS,True,610,1
1733011200,RIGHT,True,611,1
1733011200,UNIT,True,612,1
1733011200,CS,True,613,1
1733011200,CS,True,614,1
1733011200,CS,True,615,1
1733011200,PFD,True,616,1
1733011200,CS,True,617,1
1733011200,CS,True,618,1
1733011200,CS,True,619,1
1733011200,CS,True,620,1
1733011200,CS,True,621,1
1733011200,PFD,True,622,1
1733011200,CS,True,623,1
1733011200,RIGHT,True,624,1
1733011200,UNIT,True,625,1
1733011200,CS,True,626,1
1733011200,CS,True,627,1
1733011200,CS,True,628,1
1733011200,ETF,True,629,1
1733011200,CS,True,630,1
1733011200,CS,True,631,1
1733011200,UNIT,True,632,1
1733011200,WARRANT,True,633,1
1733011200,CS,True,634,1
1733011200,CS,True,635,1
1733011200,CS,True,636,1
1733011200,WARRANT,True,637,1
1733011200,CS,True,638,1
1733011200,ADRC,True,639,1
1733011200,ETF,True,640,1
1733011200,CS,True,641,1
1733011200,WARRANT,True,642,1
1733011200,ETF,True,643,1
1733011200,ETF,True,644,1
1733011200,CS,True,645,1
1733011200,CS,True,646,1
1733011200,CS,True,647,1
1733011200,CS,True,648,1
1733011200,ETF,True,649,1
1733011200,ETF,True,650,1
1733011200,ETF,True,651,1
1733011200,ETF,True,652,1
1733011200,ETF,True,653,1
1733011200,ETF,True,654,1
1733011200,ETF,True,655,1
1733011200,ETF,True,656,1
1733011200,ETF,True,657,1
1733011200,ETF,True,658,1
1733011200,ETF,True,659,1
1733011200,CS,True,660,1
1733011200,CS,True,661,1
1733011200,CS,True,662,1
1733011200,CS,True,663,1
1733011200,UNIT,True,664,1
1733011200,WARRANT,True,665,1
1733011200,ETF,True,666,1
1733011200,ETF,True,667,1
1733011200,ETF,True,668,1
1733011200,ETF,True,669,1
1733011200,ETF,True,670,1
1733011200,ETF,True,671,1
1733011200,ETF,True,672,1
1733011200,ETF,True,673,1
1733011200,ETF,True,674,1
1733011200,CS,True,675,1
1733011200,WARRANT,True,676,1
1733011200,ETF,True,677,1
1733011200,ETF,True,678,1
1733011200,ETF,True,679,1
1733011200,ETF,True,680,1
1733011200,ETF,True,681,1
1733011200,ETF,True,682,1
1733011200,ETF,True,683,1
1733011200,ETF,True,684,1
1733011200,ETF,True,685,1
1733011200,ETF,True,686,1
1733011200,CS,True,687,1
1733011200,ETF,True,688,1
1733011200,CS,True,689,1
1733011200,ETF,True,690,1
1733011200,CS,True,691,1
1733011200,CS,True,692,1
1733011200,CS,True,693,1
1733011200,WARRANT,True,694,1
1733011200,CS,True,695,1
1733011200,CS,True,696,1
1733011200,CS,True,697,1
1733011200,WARRANT,True,698,1
1733011200,CS,True,699,1
1733011200,ETF,True,700,1
1733011200,ETF,True,701,1
1733011200,ETF,True,702,1
1733011200,CS,True,703,1
1733011200,CS,True,704,1
1733011200,WARRANT,True,705,1
1733011200,CS,True,706,1
1733011200,CS,True,707,1
1733011200,CS,True,708,1
1733011200,UNIT,True,709,1
1733011200,ETF,True,710,1
1733011200,ETF,True,711,1
1733011200,CS,True,712,1
1733011200,RIGHT,True,713,1
1733011200,UNIT,True,714,1
1733011200,WARRANT,True,715,1
1733011200,ETF,True,716,1
1733011200,CS,True,717,1
1733011200,CS,True,718,1
1733011200,CS,True,719,1
1733011200,ADRC,True,720,1
1733011200,CS,True,721,1
1733011200,CS,True,722,1
1733011200,CS,True,723,1
1733011200,CS,True,724,1
1733011200,CS,True,725,1
1733011200,CS,True,726,1
1733011200,CS,True,727,1
1733011200,CS,True,728,1
1733011200,CS,True,729,1
1733011200,UNIT,True,730,1
1733011200,WARRANT,True,731,1
1733011200,CS,True,732,1
1733011200,CS,True,733,1
1733011200,ADRC,True,734,1
1733011200,CS,True,735,1
1733011200,WARRANT,True,736,1
1733011200,ADRC,True,737,1
1733011200,ETF,True,738,1
1733011200,CS,True,739,1
1733011200,CS,True,740,1
1733011200,CS,True,741,1
1733011200,CS,True,742,1
1733011200,CS,True,743,1
1733011200,ETF,True,744,1
1733011200,CS,True,745,1
1733011200,CS,True,746,1
1733011200,ETF,True,747,1
1733011200,CS,True,748,1
1733011200,CS,True,749,1
1733011200,CS,True,750,1
1733011200,ADRC,True,751,1
1733011200,ETF,True,752,1
1733011200,ETF,True,753,1
1733011200,CS,True,754,1
1733011200,RIGHT,True,755,1
1733011200,UNIT,True,756,1
1733011200,CS,True,757,1
1733011200,CS,True,758,1
1733011200,WARRANT,True,759,1
1733011200,CS,True,760,1
1733011200,CS,True,761,1
1733011200,CS,True,762,1
1733011200,CS,True,763,1
1733011200,CS,True,764,1
1733011200,CS,True,765,1
1733011200,CS,True,766,1
1733011200,ETF,True,767,1
1733011200,CS,True,768,1
1733011200,CS,True,769,1
1733011200,CS,True,770,1
1733011200,CS,True,771,1
1733011200,CS,True,772,1
1733011200,ETF,True,773,1
1733011200,CS,True,774,1
1733011200,CS,True,775,1
1733011200,CS,True,776,1
1733011200,CS,True,777,1
1733011200,CS,True,778,1
1733011200,CS,True,779,1
1733011200,CS,True,780,1
1733011200,CS,True,781,1
1733011200,CS,True,782,1
1733011200,CS,True,783,1
1733011200,CS,True,784,1
1733011200,CS,True,785,1
1733011200,CS,True,786,1
1733011200,CS,True,787,1
1733011200,CS,True,788,1
1733011200,CS,True,789,1
1733011200,CS,True,790,1
1733011200,WARRANT,True,791,1
1733011200,UNIT,True,792,1
1733011200,CS,True,793,1
1733011200,UNIT,True,794,1
1733011200,WARRANT,True,795,1
1733011200,CS,True,796,1
1733011200,PFD,True,797,1
1733011200,PFD,True,798,1
1733011200,CS,True,799,1
1733011200,PFD,True,800,1
1733011200,ETF,True,801,1
1733011200,CS,True,802,1
1733011200,CS,True,803,1
1733011200,ETF,True,804,1
1733011200,CS,True,805,1
1733011200,ETF,True,806,1
1733011200,CS,True,807,1
1733011200,ETF,True,808,1
1733011200,CS,True,809,1
1733011200,WARRANT,True,810,1
1733011200,ETF,True,811,1
1733011200,CS,True,812,1
1733011200,CS,True,813,1
1733011200,CS,True,814,1
1733011200,CS,True,815,1
1733011200,CS,True,816,1
1733011200,WARRANT,True,817,1
1733011200,CS,True,818,1
1733011200,CS,True,819,1
1733011200,WARRANT,True,820,1
1733011200,CS,True,821,1
1733011200,CS,True,822,1
1733011200,CS,True,823,1
1733011200,CS,True,824,1
1733011200,CS,True,825,1
1733011200,ADRC,True,826,1
1733011200,CS,True,827,1
1733011200,WARRANT,True,828,1
1733011200,CS,True,829,1
1733011200,ETF,True,830,1
1733011200,CS,True,831,1
1733011200,CS,True,832,1
1733011200,CS,True,833,1
1733011200,CS,True,834,1
1733011200,WARRANT,True,835,1
1733011200,CS,True,836,1
1733011200,CS,True,837,1
1733011200,CS,True,838,1
1733011200,CS,True,839,1
1733011200,CS,True,840,1
1733011200,CS,True,841,1
1733011200,CS,True,842,1
1733011200,WARRANT,True,843,1
1733011200,CS,True,844,1
1733011200,CS,True,845,1
1733011200,CS,True,846,1
1733011200,CS,True,847,1
1733011200,CS,True,848,1
1733011200,ETF,True,849,1
1733011200,CS,True,850,1
1733011200,CS,True,851,1
1733011200,CS,True,852,1
1733011200,CS,True,853,1
1733011200,CS,True,854,1
1733011200,UNIT,True,855,1
1733011200,WARRANT,True,856,1
1733011200,CS,True,857,1
1733011200,ETF,True,858,1
1733011200,CS,True,859,1
1733011200,CS,True,860,1
1733011200,ETF,True,861,1
1733011200,CS,True,862,1
1733011200,ETF,True,863,1
1733011200,CS,True,864,1
1733011200,WARRANT,True,865,1
1733011200,CS,True,866,1
1733011200,CS,True,867,1
1733011200,CS,True,868,1
1733011200,CS,True,869,1
1733011200,CS,True,870,1
1733011200,CS,True,871,1
1733011200,CS,True,872,1
1733011200,CS,True,873,1
1733011200,CS,True,874,1
1733011200,CS,True,875,1
1733011200,RIGHT,True,876,1
1733011200,UNIT,True,877,1
1733011200,CS,True,878,1
1733011200,CS,True,879,1
1733011200,CS,True,880,1
1733011200,CS,True,881,1
1733011200,CS,True,882,1
1733011200,CS,True,883,1
1733011200,CS,True,884,1
1733011200,CS,True,885,1
1733011200,CS,True,886,1
1733011200,ETF,True,887,1
1733011200,CS,True,888,1
1733011200,CS,True,889,1
1733011200,CS,True,890,1
1733011200,CS,True,891,1
1733011200,PFD,True,892,1
1733011200,PFD,True,893,1
1733011200,PFD,True,894,1
1733011200,PFD,True,895,1
1733011200,PFD,True,896,1
1733011200,CS,True,897,1
1733011200,CS,True,898,1
1733011200,CS,True,899,1
1733011200,CS,True,900,1
1733011200,CS,True,901,1
1733011200,ETF,True,902,1
1733011200,CS,True,903,1
1733011200,WARRANT,True,904,1
1733011200,CS,True,905,1
1733011200,ETF,True,906,1
1733011200,CS,True,907,1
1733011200,CS,True,908,1
1733011200,WARRANT,True,909,1
1733011200,CS,True,910,1
1733011200,CS,True,911,1
1733011200,CS,True,912,1
1733011200,UNIT,True,913,1
1733011200,WARRANT,True,914,1
1733011200,CS,True,915,1
1733011200,CS,True,916,1
1733011200,CS,True,917,1
1733011200,CS,True,918,1
1733011200,CS,True,919,1
1733011200,CS,True,920,1
1733011200,CS,True,921,1
1733011200,CS,True,922,1
1733011200,CS,True,923,1
1733011200,CS,True,924,1
1733011200,CS,True,925,1
1733011200,CS,True,926,1
1733011200,CS,True,927,1
1733011200,ADRC,True,928,1
1733011200,CS,True,929,1
1733011200,CS,True,930,1
1733011200,CS,True,931,1
1733011200,CS,True,932,1
1733011200,WARRANT,True,933,1
1733011200,ETF,True,934,1
1733011200,ETF,True,935,1
1733011200,ETF,True,936,1
1733011200,CS,True,937,1
1733011200,CS,True,938,1
1733011200,CS,True,939,1
1733011200,CS,True,940,1
1733011200,CS,True,941,1
1733011200,RIGHT,True,942,1
1733011200,UNIT,True,943,1
1733011200,WARRANT,True,944,1
1733011200,CS,True,945,1
1733011200,CS,True,946,1
1733011200,CS,True,947,1
1733011200,WARRANT,True,948,1
1733011200,ETF,True,949,1
1733011200,CS,True,950,1
1733011200,CS,True,951,1
1733011200,CS,True,952,1
1733011200,CS,True,953,1
